entry,date,places,coordinates,lat,lon
jqadiaries-v34-1823-11-25,1823-11-25,Spain,"(39.3260685, -4.8379791)",39.3260685,-4.8379791
jqadiaries-v34-1823-11-25,1823-11-25,the Emperor of Russia,"(52.2754864, 104.2772072)",52.2754864,104.2772072
jqadiaries-v34-1823-11-25,1823-11-25,Russia,"(64.6863136, 97.7453061)",64.6863136,97.7453061
jqadiaries-v34-1823-11-25,1823-11-25,South-America,"(-21.0002179, -61.0006565)",-21.0002179,-61.0006565
jqadiaries-v34-1823-11-25,1823-11-25,the United States,"(39.7837304, -100.4458825)",39.7837304,-100.4458825
jqadiaries-v34-1823-11-25,1823-11-25,Spain,"(39.3260685, -4.8379791)",39.3260685,-4.8379791
jqadiaries-v34-1823-11-25,1823-11-25,South-America,"(-21.0002179, -61.0006565)",-21.0002179,-61.0006565
jqadiaries-v34-1823-11-25,1823-11-25,Baron,"(49.1734779, 2.731587)",49.1734779,2.731587
jqadiaries-v34-1823-11-25,1823-11-25,South-America,"(-21.0002179, -61.0006565)",-21.0002179,-61.0006565
jqadiaries-v34-1823-11-25,1823-11-25,Northwest Coast,"(36.7607728, -6.348748718404748)",36.7607728,-6.348748718404748
jqadiaries-v34-1823-11-25,1823-11-25,the U. States,"(39.93996895, -83.03547674191302)",39.93996895,-83.03547674191302
jqadiaries-v34-1823-11-25,1823-11-25,the United States,"(39.7837304, -100.4458825)",39.7837304,-100.4458825
jqadiaries-v34-1823-11-25,1823-11-25,South-America,"(-21.0002179, -61.0006565)",-21.0002179,-61.0006565
jqadiaries-v34-1823-11-25,1823-11-25,South-America,"(-21.0002179, -61.0006565)",-21.0002179,-61.0006565
jqadiaries-v34-1823-11-25,1823-11-25,Prussia,"(41.3738765, -94.506357)",41.3738765,-94.506357
jqadiaries-v34-1823-11-25,1823-11-25,Portugal,"(40.0332629, -7.8896263)",40.0332629,-7.8896263
jqadiaries-v34-1823-11-25,1823-11-25,Europe,"(51.0, 10.0)",51.0,10.0
jqadiaries-v34-1823-11-25,1823-11-25,Great-Britain,"(54.31536155, -1.9180234948012402)",54.31536155,-1.9180234948012402
jqadiaries-v34-1823-11-25,1823-11-25,South America,"(-21.0002179, -61.0006565)",-21.0002179,-61.0006565
jqadiaries-v34-1823-11-25,1823-11-25,Spain,"(39.3260685, -4.8379791)",39.3260685,-4.8379791
jqadiaries-v34-1823-11-25,1823-11-25,Great-Britain,"(54.31536155, -1.9180234948012402)",54.31536155,-1.9180234948012402
jqadiaries-v34-1823-11-25,1823-11-25,Cuba,"(23.0131338, -80.8328748)",23.0131338,-80.8328748
jqadiaries-v34-1823-11-25,1823-11-25,Spain,"(39.3260685, -4.8379791)",39.3260685,-4.8379791
jqadiaries-v34-1823-11-25,1823-11-25,Great Britain,"(54.31536155, -1.9180234948012402)",54.31536155,-1.9180234948012402
jqadiaries-v34-1823-11-25,1823-11-25,Norfolk,"(52.666667, 1.0)",52.666667,1.0
jqadiaries-v34-1823-11-26,1823-11-26,South-America,"(-21.0002179, -61.0006565)",-21.0002179,-61.0006565
jqadiaries-v34-1823-11-26,1823-11-26,France,"(46.603354, 1.8883335)",46.603354,1.8883335
jqadiaries-v34-1823-11-26,1823-11-26,Spain,"(39.3260685, -4.8379791)",39.3260685,-4.8379791
jqadiaries-v34-1823-11-26,1823-11-26,the United States,"(39.7837304, -100.4458825)",39.7837304,-100.4458825
jqadiaries-v34-1823-11-26,1823-11-26,South-America,"(-21.0002179, -61.0006565)",-21.0002179,-61.0006565
jqadiaries-v34-1823-11-26,1823-11-26,South-America,"(-21.0002179, -61.0006565)",-21.0002179,-61.0006565
jqadiaries-v34-1823-11-26,1823-11-26,Great-Britain,"(54.31536155, -1.9180234948012402)",54.31536155,-1.9180234948012402
jqadiaries-v34-1823-11-26,1823-11-26,Great-Britain,"(54.31536155, -1.9180234948012402)",54.31536155,-1.9180234948012402
jqadiaries-v34-1823-11-26,1823-11-26,South-America,"(-21.0002179, -61.0006565)",-21.0002179,-61.0006565
jqadiaries-v34-1823-11-26,1823-11-26,South-America,"(-21.0002179, -61.0006565)",-21.0002179,-61.0006565
jqadiaries-v34-1823-11-26,1823-11-26,South-America,"(-21.0002179, -61.0006565)",-21.0002179,-61.0006565
jqadiaries-v34-1823-11-26,1823-11-26,Mexico,"(22.5000485, -100.000037)",22.5000485,-100.000037
jqadiaries-v34-1823-11-26,1823-11-26,Spain,"(39.3260685, -4.8379791)",39.3260685,-4.8379791
jqadiaries-v34-1823-11-26,1823-11-26,Spain,"(39.3260685, -4.8379791)",39.3260685,-4.8379791
jqadiaries-v34-1823-11-26,1823-11-26,Spanish America,"(29.6912929, -95.41552261429017)",29.6912929,-95.41552261429017
jqadiaries-v34-1823-11-26,1823-11-26,the Standard of Spain,"(43.4140053, -3.8429787762758734)",43.4140053,-3.8429787762758734
jqadiaries-v34-1823-11-26,1823-11-26,Russia,"(64.6863136, 97.7453061)",64.6863136,97.7453061
jqadiaries-v34-1823-11-26,1823-11-26,California,"(36.7014631, -118.755997)",36.7014631,-118.755997
jqadiaries-v34-1823-11-26,1823-11-26,Peru,"(-6.8699697, -75.0458515)",-6.8699697,-75.0458515
jqadiaries-v34-1823-11-26,1823-11-26,Chili,"(-31.7613365, -71.3187697)",-31.7613365,-71.3187697
jqadiaries-v34-1823-11-26,1823-11-26,France Mexico,"(44.304141, -0.0228861)",44.304141,-0.0228861
jqadiaries-v34-1823-11-26,1823-11-26,Great Britain,"(54.31536155, -1.9180234948012402)",54.31536155,-1.9180234948012402
jqadiaries-v34-1823-11-26,1823-11-26,the Island of Cuba,"(23.0131338, -80.8328748)",23.0131338,-80.8328748
jqadiaries-v34-1823-11-26,1823-11-26,England,"(52.5310214, -1.2649062)",52.5310214,-1.2649062
jqadiaries-v34-1823-11-26,1823-11-26,Cuba,"(23.0131338, -80.8328748)",23.0131338,-80.8328748
jqadiaries-v34-1823-11-26,1823-11-26,France Mexico,"(44.304141, -0.0228861)",44.304141,-0.0228861
jqadiaries-v34-1823-11-26,1823-11-26,France,"(46.603354, 1.8883335)",46.603354,1.8883335
jqadiaries-v34-1823-11-26,1823-11-26,South-America,"(-21.0002179, -61.0006565)",-21.0002179,-61.0006565
jqadiaries-v34-1823-11-26,1823-11-26,Great-Britain,"(54.31536155, -1.9180234948012402)",54.31536155,-1.9180234948012402
jqadiaries-v34-1823-11-26,1823-11-26,Great-Britain,"(54.31536155, -1.9180234948012402)",54.31536155,-1.9180234948012402
jqadiaries-v34-1823-11-26,1823-11-26,Great-Britain,"(54.31536155, -1.9180234948012402)",54.31536155,-1.9180234948012402
jqadiaries-v34-1823-11-26,1823-11-26,Spain,"(39.3260685, -4.8379791)",39.3260685,-4.8379791
jqadiaries-v34-1823-11-26,1823-11-26,Great-Britain,"(54.31536155, -1.9180234948012402)",54.31536155,-1.9180234948012402
jqadiaries-v34-1823-11-26,1823-11-26,Russia,"(64.6863136, 97.7453061)",64.6863136,97.7453061
jqadiaries-v34-1823-11-26,1823-11-26,Baron,"(49.1734779, 2.731587)",49.1734779,2.731587
jqadiaries-v34-1823-11-26,1823-11-26,the United States,"(39.7837304, -100.4458825)",39.7837304,-100.4458825
jqadiaries-v34-1823-11-26,1823-11-26,Spain,"(39.3260685, -4.8379791)",39.3260685,-4.8379791
jqadiaries-v34-1823-11-26,1823-11-26,Liberty,"(30.0856736, -94.7856262)",30.0856736,-94.7856262
jqadiaries-v34-1823-11-26,1823-11-26,Liberty,"(30.0856736, -94.7856262)",30.0856736,-94.7856262
jqadiaries-v34-1823-11-26,1823-11-26,Russia,"(64.6863136, 97.7453061)",64.6863136,97.7453061
jqadiaries-v34-1823-11-26,1823-11-26,Great-Britain,"(54.31536155, -1.9180234948012402)",54.31536155,-1.9180234948012402
jqadiaries-v34-1823-11-26,1823-11-26,Great Britain,"(54.31536155, -1.9180234948012402)",54.31536155,-1.9180234948012402
jqadiaries-v34-1823-11-26,1823-11-26,South-American Independence,"(42.9817684, -70.949232)",42.9817684,-70.949232
jqadiaries-v34-1823-11-27,1823-11-27,the United States,"(39.7837304, -100.4458825)",39.7837304,-100.4458825
jqadiaries-v34-1823-11-27,1823-11-27,Liberty,"(30.0856736, -94.7856262)",30.0856736,-94.7856262
jqadiaries-v34-1823-11-27,1823-11-27,Chili,"(-31.7613365, -71.3187697)",-31.7613365,-71.3187697
jqadiaries-v34-1823-11-27,1823-11-27,Russia,"(64.6863136, 97.7453061)",64.6863136,97.7453061
jqadiaries-v34-1823-11-27,1823-11-27,South-America,"(-21.0002179, -61.0006565)",-21.0002179,-61.0006565
jqadiaries-v34-1823-11-27,1823-11-27,Mississippi,"(32.9715285, -89.7348497)",32.9715285,-89.7348497
jqadiaries-v34-1823-11-27,1823-11-27,Alabama,"(33.2588817, -86.8295337)",33.2588817,-86.8295337
jqadiaries-v34-1823-11-27,1823-11-27,Baron,"(49.1734779, 2.731587)",49.1734779,2.731587
jqadiaries-v34-1823-11-27,1823-11-27,the United States,"(39.7837304, -100.4458825)",39.7837304,-100.4458825
jqadiaries-v34-1823-11-27,1823-11-27,The United States,"(39.7837304, -100.4458825)",39.7837304,-100.4458825
jqadiaries-v34-1823-11-27,1823-11-27,the United States,"(39.7837304, -100.4458825)",39.7837304,-100.4458825
jqadiaries-v34-1823-11-27,1823-11-27,Great Britain,"(54.31536155, -1.9180234948012402)",54.31536155,-1.9180234948012402
jqadiaries-v34-1823-11-27,1823-11-27,South-America,"(-21.0002179, -61.0006565)",-21.0002179,-61.0006565
jqadiaries-v34-1823-11-27,1823-11-27,France,"(46.603354, 1.8883335)",46.603354,1.8883335
jqadiaries-v34-1823-11-27,1823-11-27,Florida,"(27.7567667, -81.4639835)",27.7567667,-81.4639835
jqadiaries-v34-1823-11-27,1823-11-27,Jacobin,"(-5.350270699999999, 72.24542300020605)",-5.350270699999999,72.24542300020605
jqadiaries-v34-1823-11-27,1823-11-27,the Emperor of Russia,"(52.2754864, 104.2772072)",52.2754864,104.2772072
jqadiaries-v34-1823-11-27,1823-11-27,Kotzebue,"(66.8982057, -162.5977621)",66.8982057,-162.5977621
jqadiaries-v34-1823-11-27,1823-11-27,Baron,"(49.1734779, 2.731587)",49.1734779,2.731587
jqadiaries-v34-1823-11-27,1823-11-27,Baron,"(49.1734779, 2.731587)",49.1734779,2.731587
jqadiaries-v34-1823-11-27,1823-11-27,Chili,"(-31.7613365, -71.3187697)",-31.7613365,-71.3187697
jqadiaries-v34-1823-11-27,1823-11-27,England,"(52.5310214, -1.2649062)",52.5310214,-1.2649062
jqadiaries-v34-1823-11-28,1823-11-28,the Republic of Colombia,"(2.8894434, -73.783892)",2.8894434,-73.783892
jqadiaries-v34-1823-11-28,1823-11-28,Philadelphia,"(39.9527237, -75.1635262)",39.9527237,-75.1635262
jqadiaries-v34-1823-11-28,1823-11-28,Norfolk,"(52.666667, 1.0)",52.666667,1.0
jqadiaries-v34-1823-11-28,1823-11-28,France,"(46.603354, 1.8883335)",46.603354,1.8883335
jqadiaries-v34-1823-11-28,1823-11-28,France,"(46.603354, 1.8883335)",46.603354,1.8883335
jqadiaries-v34-1823-11-28,1823-11-28,Paris,"(48.8566969, 2.3514616)",48.8566969,2.3514616
jqadiaries-v34-1823-11-28,1823-11-28,Luxemburg,"(49.8158683, 6.1296751)",49.8158683,6.1296751
jqadiaries-v34-1823-11-28,1823-11-28,the State of South-Carolina,"(39.797867249999996, -77.25592302397031)",39.797867249999996,-77.25592302397031
jqadiaries-v34-1823-11-28,1823-11-28,South-Carolina,"(33.6874388, -80.4363743)",33.6874388,-80.4363743
jqadiaries-v34-1823-11-28,1823-11-28,South-Carolina,"(33.6874388, -80.4363743)",33.6874388,-80.4363743
jqadiaries-v34-1823-11-28,1823-11-28,the State of South-Carolina,"(39.797867249999996, -77.25592302397031)",39.797867249999996,-77.25592302397031
jqadiaries-v34-1823-11-28,1823-11-28,the United States,"(39.7837304, -100.4458825)",39.7837304,-100.4458825
jqadiaries-v34-1823-11-28,1823-11-28,the State of South-Carolina,"(39.797867249999996, -77.25592302397031)",39.797867249999996,-77.25592302397031
jqadiaries-v34-1823-11-28,1823-11-28,South-Carolina,"(33.6874388, -80.4363743)",33.6874388,-80.4363743
jqadiaries-v34-1823-11-28,1823-11-28,Louisiana,"(30.8703881, -92.007126)",30.8703881,-92.007126
jqadiaries-v34-1823-11-28,1823-11-28,France,"(46.603354, 1.8883335)",46.603354,1.8883335
jqadiaries-v34-1823-11-28,1823-11-28,Philadelphia,"(39.9527237, -75.1635262)",39.9527237,-75.1635262
jqadiaries-v34-1823-11-28,1823-11-28,South-America,"(-21.0002179, -61.0006565)",-21.0002179,-61.0006565
jqadiaries-v34-1823-11-28,1823-11-28,New-York,"(40.7127281, -74.0060152)",40.7127281,-74.0060152
jqadiaries-v34-1823-11-28,1823-11-28,Seamen,"(51.4829661, -0.006257671681354558)",51.4829661,-0.006257671681354558
jqadiaries-v34-1823-11-28,1823-11-28,Richmond,"(37.5385087, -77.43428)",37.5385087,-77.43428
jqadiaries-v34-1823-11-28,1823-11-28,New-York,"(40.7127281, -74.0060152)",40.7127281,-74.0060152
jqadiaries-v34-1823-11-28,1823-11-28,the State of New-York,"(40.861636, -72.515976)",40.861636,-72.515976
jqadiaries-v34-1823-11-28,1823-11-28,New-York,"(40.7127281, -74.0060152)",40.7127281,-74.0060152
jqadiaries-v34-1823-11-28,1823-11-28,the City of New-York,"(40.7127281, -74.0060152)",40.7127281,-74.0060152
jqadiaries-v34-1823-11-28,1823-11-28,New-York,"(40.7127281, -74.0060152)",40.7127281,-74.0060152
jqadiaries-v34-1823-11-29,1823-11-29,Virginia,"(37.1232245, -78.4927721)",37.1232245,-78.4927721
jqadiaries-v34-1823-11-29,1823-11-29,Massachusetts,"(42.3788774, -72.032366)",42.3788774,-72.032366
jqadiaries-v34-1823-11-29,1823-11-29,Pennsylvania,"(40.9699889, -77.7278831)",40.9699889,-77.7278831
jqadiaries-v34-1823-11-29,1823-11-29,Peru,"(-6.8699697, -75.0458515)",-6.8699697,-75.0458515
jqadiaries-v34-1823-11-29,1823-11-29,Salazar,"(7.7849895, -72.8446027746108)",7.7849895,-72.8446027746108
jqadiaries-v34-1823-11-29,1823-11-29,Virginia,"(37.1232245, -78.4927721)",37.1232245,-78.4927721
jqadiaries-v34-1823-11-29,1823-11-29,the Republic of Colombia,"(2.8894434, -73.783892)",2.8894434,-73.783892
jqadiaries-v34-1823-11-29,1823-11-29,the United States,"(39.7837304, -100.4458825)",39.7837304,-100.4458825
jqadiaries-v34-1823-11-29,1823-11-29,Peru,"(-6.8699697, -75.0458515)",-6.8699697,-75.0458515
jqadiaries-v34-1823-11-29,1823-11-29,Chili,"(-31.7613365, -71.3187697)",-31.7613365,-71.3187697
jqadiaries-v34-1823-11-29,1823-11-29,Peru,"(-6.8699697, -75.0458515)",-6.8699697,-75.0458515
jqadiaries-v34-1823-11-29,1823-11-29,Peru,"(-6.8699697, -75.0458515)",-6.8699697,-75.0458515
jqadiaries-v34-1823-11-29,1823-11-29,the United States,"(39.7837304, -100.4458825)",39.7837304,-100.4458825
jqadiaries-v34-1823-11-29,1823-11-29,Colombia,"(2.8894434, -73.783892)",2.8894434,-73.783892
jqadiaries-v34-1823-11-29,1823-11-29,Peru,"(-6.8699697, -75.0458515)",-6.8699697,-75.0458515
jqadiaries-v34-1823-11-29,1823-11-29,Lima,"(-12.0621065, -77.0365256)",-12.0621065,-77.0365256
jqadiaries-v34-1823-11-29,1823-11-29,Colombia,"(2.8894434, -73.783892)",2.8894434,-73.783892
jqadiaries-v34-1823-11-29,1823-11-29,Peru,"(-6.8699697, -75.0458515)",-6.8699697,-75.0458515
jqadiaries-v34-1823-11-29,1823-11-29,Colombia,"(2.8894434, -73.783892)",2.8894434,-73.783892
jqadiaries-v34-1823-11-29,1823-11-29,Peru,"(-6.8699697, -75.0458515)",-6.8699697,-75.0458515
jqadiaries-v34-1823-11-29,1823-11-29,Chili,"(-31.7613365, -71.3187697)",-31.7613365,-71.3187697
jqadiaries-v34-1823-11-29,1823-11-29,the U. States,"(39.93996895, -83.03547674191302)",39.93996895,-83.03547674191302
jqadiaries-v34-1823-11-29,1823-11-29,Europe,"(51.0, 10.0)",51.0,10.0
jqadiaries-v34-1823-11-29,1823-11-29,Bogota,"(4.6533326, -74.083652)",4.6533326,-74.083652
jqadiaries-v34-1823-11-29,1823-11-29,Bogota,"(4.6533326, -74.083652)",4.6533326,-74.083652
jqadiaries-v34-1823-11-29,1823-11-29,Angostura,"(25.1221992, -108.15112658003078)",25.1221992,-108.15112658003078
jqadiaries-v34-1823-11-29,1823-11-29,the United States,"(39.7837304, -100.4458825)",39.7837304,-100.4458825
jqadiaries-v34-1823-11-29,1823-11-29,the United States,"(39.7837304, -100.4458825)",39.7837304,-100.4458825
jqadiaries-v34-1823-11-29,1823-11-29,the United States,"(39.7837304, -100.4458825)",39.7837304,-100.4458825
jqadiaries-v34-1823-11-29,1823-11-29,America,"(51.4371483, 5.9799001)",51.4371483,5.9799001
jqadiaries-v34-1823-11-29,1823-11-29,Europe,"(51.0, 10.0)",51.0,10.0
jqadiaries-v34-1823-11-29,1823-11-29,the United States,"(39.7837304, -100.4458825)",39.7837304,-100.4458825
jqadiaries-v34-1823-11-29,1823-11-29,the United States,"(39.7837304, -100.4458825)",39.7837304,-100.4458825
jqadiaries-v34-1823-11-29,1823-11-29,the United States,"(39.7837304, -100.4458825)",39.7837304,-100.4458825
jqadiaries-v34-1823-11-29,1823-11-29,Colombia,"(2.8894434, -73.783892)",2.8894434,-73.783892
jqadiaries-v34-1823-11-29,1823-11-29,the Emperor of Russia,"(52.2754864, 104.2772072)",52.2754864,104.2772072
jqadiaries-v34-1823-11-29,1823-11-29,South-America,"(-21.0002179, -61.0006565)",-21.0002179,-61.0006565
jqadiaries-v34-1823-11-29,1823-11-29,Great Britain,"(54.31536155, -1.9180234948012402)",54.31536155,-1.9180234948012402
jqadiaries-v34-1823-11-29,1823-11-29,London,"(51.5073219, -0.1276474)",51.5073219,-0.1276474
jqadiaries-v34-1823-11-29,1823-11-29,Colombia,"(2.8894434, -73.783892)",2.8894434,-73.783892
jqadiaries-v34-1823-11-29,1823-11-29,Europe,"(51.0, 10.0)",51.0,10.0
jqadiaries-v34-1823-11-29,1823-11-29,South-America,"(-21.0002179, -61.0006565)",-21.0002179,-61.0006565
jqadiaries-v34-1823-11-29,1823-11-29,the United States,"(39.7837304, -100.4458825)",39.7837304,-100.4458825
jqadiaries-v34-1823-11-29,1823-11-29,Spain,"(39.3260685, -4.8379791)",39.3260685,-4.8379791
jqadiaries-v34-1823-11-29,1823-11-29,South America,"(-21.0002179, -61.0006565)",-21.0002179,-61.0006565
jqadiaries-v34-1823-11-29,1823-11-29,the U. States,"(39.93996895, -83.03547674191302)",39.93996895,-83.03547674191302
jqadiaries-v34-1823-11-29,1823-11-29,South-America,"(-21.0002179, -61.0006565)",-21.0002179,-61.0006565
jqadiaries-v34-1823-11-29,1823-11-29,the State of South Carolina,"(39.797867249999996, -77.25592302397031)",39.797867249999996,-77.25592302397031
jqadiaries-v34-1823-11-29,1823-11-29,Staughton,"(52.261053849999996, -0.3481293627793088)",52.261053849999996,-0.3481293627793088
jqadiaries-v34-1823-11-30,1823-11-30,Tennessee,"(35.7730076, -86.2820081)",35.7730076,-86.2820081
jqadiaries-v34-1823-11-30,1823-11-30,Jubile,"(46.2289228, 3.7265469)",46.2289228,3.7265469
jqadiaries-v34-1823-11-30,1823-11-30,St. Austin,"(53.3614608, -2.9123127)",53.3614608,-2.9123127
jqadiaries-v34-1823-11-30,1823-11-30,St. Ambrose,"(53.906278650000004, -2.3632600445253535)",53.906278650000004,-2.3632600445253535
jqadiaries-v34-1823-11-30,1823-11-30,Alternate,"(39.094644, -77.24692)",39.094644,-77.24692
jqadiaries-v34-1823-11-30,1823-11-30,Virginia,"(37.1232245, -78.4927721)",37.1232245,-78.4927721
jqadiaries-v34-1823-11-30,1823-11-30,Stranger,"(31.3268432, -96.7244268)",31.3268432,-96.7244268
jqadiaries-v34-1823-11-30,1823-11-30,Earth,"(34.2331373, -102.4107493)",34.2331373,-102.4107493
jqadiaries-v34-1823-11-30,1823-11-30,Boston,"(42.3602534, -71.0582912)",42.3602534,-71.0582912
jqadiaries-v34-1823-11-30,1823-11-30,New-York,"(40.7127281, -74.0060152)",40.7127281,-74.0060152
jqadiaries-v35-1823-05-01,1823-05-01,Boston,"(42.3602534, -71.0582912)",42.3602534,-71.0582912
jqadiaries-v35-1823-05-01,1823-05-01,St. Petersburg,"(27.7703796, -82.6695085)",27.7703796,-82.6695085
jqadiaries-v35-1823-05-01,1823-05-01,Middleton,"(43.0962919, -89.5119565)",43.0962919,-89.5119565
jqadiaries-v35-1823-05-01,1823-05-01,the N.W. Coast,"(-42.9945669, 170.7100413)",-42.9945669,170.7100413
jqadiaries-v35-1823-05-01,1823-05-01,Middleton,"(43.0962919, -89.5119565)",43.0962919,-89.5119565
jqadiaries-v35-1823-05-01,1823-05-01,Florida,"(27.7567667, -81.4639835)",27.7567667,-81.4639835
jqadiaries-v35-1823-05-01,1823-05-01,Havanna,"(23.135305, -82.3589631)",23.135305,-82.3589631
jqadiaries-v35-1823-05-01,1823-05-01,Cuba,"(23.0131338, -80.8328748)",23.0131338,-80.8328748
jqadiaries-v35-1823-05-01,1823-05-01,Canning,"(-32.0491795, 115.90227433227689)",-32.0491795,115.90227433227689
jqadiaries-v35-1823-05-02,1823-05-02,St Petersburg,"(27.7703796, -82.6695085)",27.7703796,-82.6695085
jqadiaries-v35-1823-05-02,1823-05-02,Philadelphia,"(39.9527237, -75.1635262)",39.9527237,-75.1635262
jqadiaries-v35-1823-05-02,1823-05-02,North-West Coast,"(41.506534, -81.6939953)",41.506534,-81.6939953
jqadiaries-v35-1823-05-02,1823-05-02,St Petersburg,"(27.7703796, -82.6695085)",27.7703796,-82.6695085
jqadiaries-v35-1823-05-02,1823-05-02,England,"(52.5310214, -1.2649062)",52.5310214,-1.2649062
jqadiaries-v35-1823-05-02,1823-05-02,Pacific,"(47.2640129, -122.2485492)",47.2640129,-122.2485492
jqadiaries-v35-1823-05-03,1823-05-03,Georgia,"(32.3293809, -83.1137366)",32.3293809,-83.1137366
jqadiaries-v35-1823-05-03,1823-05-03,Baltimore,"(39.2908816, -76.610759)",39.2908816,-76.610759
jqadiaries-v35-1823-05-03,1823-05-03,Norfolk,"(52.666667, 1.0)",52.666667,1.0
jqadiaries-v35-1823-05-03,1823-05-03,Colombia,"(2.8894434, -73.783892)",2.8894434,-73.783892
jqadiaries-v35-1823-05-03,1823-05-03,Zozaya,"(36.8629182, -120.4625904)",36.8629182,-120.4625904
jqadiaries-v35-1823-05-03,1823-05-03,Mexico,"(22.5000485, -100.000037)",22.5000485,-100.000037
jqadiaries-v35-1823-05-03,1823-05-03,Chargé,"(47.4325108, 1.0310754)",47.4325108,1.0310754
jqadiaries-v35-1823-05-03,1823-05-03,Mexico,"(22.5000485, -100.000037)",22.5000485,-100.000037
jqadiaries-v35-1823-05-03,1823-05-03,Montreal,"(45.4972159, -73.6103642)",45.4972159,-73.6103642
jqadiaries-v35-1823-05-03,1823-05-03,Colic,"(38.6573383, -79.3628211)",38.6573383,-79.3628211
jqadiaries-v35-1823-05-05,1823-05-05,Boston,"(42.3602534, -71.0582912)",42.3602534,-71.0582912
jqadiaries-v35-1823-05-05,1823-05-05,Cadix,"(43.9752, 2.47656)",43.9752,2.47656
jqadiaries-v35-1823-05-05,1823-05-05,Georgia,"(32.3293809, -83.1137366)",32.3293809,-83.1137366
jqadiaries-v35-1823-05-05,1823-05-05,Delaware,"(38.6920451, -75.4013315)",38.6920451,-75.4013315
jqadiaries-v35-1823-05-05,1823-05-05,Cadix,"(43.9752, 2.47656)",43.9752,2.47656
jqadiaries-v35-1823-05-05,1823-05-05,Florida,"(27.7567667, -81.4639835)",27.7567667,-81.4639835
jqadiaries-v35-1823-05-05,1823-05-05,Macon,"(32.8406946, -83.6324022)",32.8406946,-83.6324022
jqadiaries-v35-1823-05-05,1823-05-05,East-Florida,"(26.5043578, -81.9429267)",26.5043578,-81.9429267
jqadiaries-v35-1823-05-05,1823-05-05,Onis,"(43.295747000000006, -4.971704973396713)",43.295747000000006,-4.971704973396713
jqadiaries-v35-1823-05-05,1823-05-05,France,"(46.603354, 1.8883335)",46.603354,1.8883335
jqadiaries-v35-1823-05-05,1823-05-05,Spain,"(39.3260685, -4.8379791)",39.3260685,-4.8379791
